Seq,Chapter,Source PDF Page,Table Number,Detected Title,Row #,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29
60,16 Cereals,99,16-7,Table 16-7: P and K offtakes in cereal crops (kg/ha) per tonne of grain yield,2,Crop,,Straw Removed,,Straw not removed,,,,,,,,,,,,,,,,,,,,,,,,
60,16 Cereals,99,16-7,Table 16-7: P and K offtakes in cereal crops (kg/ha) per tonne of grain yield,3,,,P,K,P,K,,,,,,,,,,,,,,,,,,,,,,,
60,16 Cereals,99,16-7,Table 16-7: P and K offtakes in cereal crops (kg/ha) per tonne of grain yield,4,,Winter Wheat / Barley,3.8,9.8,3.4,4.7,,,,,,,,,,,,,,,,,,,,,,,
60,16 Cereals,99,16-7,Table 16-7: P and K offtakes in cereal crops (kg/ha) per tonne of grain yield,5,,Spring Wheat / Barley,3.8,11.4,3.4,4.7,,,,,,,,,,,,,,,,,,,,,,,
60,16 Cereals,99,16-7,Table 16-7: P and K offtakes in cereal crops (kg/ha) per tonne of grain yield,6,,Oats,3.8,14.4,3.4,4.7,,,,,,,,,,,,,,,,,,,,,,,
60,16 Cereals,99,16-7,Table 16-7: P and K offtakes in cereal crops (kg/ha) per tonne of grain yield,7,,"Source: (DEFRA, 2006)",,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),1,,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),2,Crop,,Yield (t/ha),,Straw Removed,,Straw not removed,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),3,,,,,P,K,P,K,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),4,,Winter Wheat1,,11.0,42,108,37,52,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),5,,Spring Wheat2,,8.5,32,97,29,40,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),6,,Winter Barley1,,10.0,38,98,34,47,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),7,,Spring Barley2,,7.5,29,86,26,35,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),8,,Winter Oats3,,9.0,34,130,31,42,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),9,,SpringOats3,,7.5,29,108,25,35,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),10,,1. For winter wheat and winter barley crops where straw is also removed: increase or decrease,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),11,,P by 3.8 kg/ha and K by 9.8 kg/ha for every 1 tonne grain yield increase or decrease,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),12,,respectively from the yield indicated.,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),13,,2. For spring wheat and spring barley crops where straw is also removed: increase or,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),14,,decrease P by 3.8 kg/ha and K by 11.4 kg/ha for every 1 tonne grain yield increase or,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),15,,decrease respectively from the yield indicated.,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),16,,3. For oat crops where straw is also removed: increase or decrease P by 3.8 kg/ha and K by,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),17,,14.4 kg/ha for every 1 tonne grain yield increase or decrease respectively from the yield,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),18,,indicated.,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,16 Cereals,99,16-8,Table 16-8: Typical P and K offtakes in cereal crops (kg/ha),19,,"Source: (DEFRA, 2006)",,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",1,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",2,the NAP regulations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",3,Soil P Index,"Available P (kg/ha)1,2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",4,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",5,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",6,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",7,4,04,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",8,1. The fertilization rates for soils which have more than 20% organic matter shall not exceed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",9,the amounts permitted for Index 3 soils.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",10,2. P rates shown above refer to recommended application rates of available fertilizer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",11,Chemical fertilizer rates should be calculated by deducting the P contained in organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",12,fertilizer applications from the rates shown in the above table.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",13,"3. Where proof of higher yields is available, an additional 3.8 kg P/ha may be applied on soils",,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",14,"at phosphorus indices 1, 2, or 3 for each additional tonne above a yield of 6.5 tonnes/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",15,(refer to Table 16-10) The higher yields shall be based on the best yield achieved in any of,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",16,"the three previous harvests, at 20% moisture content.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",17,"4. Where pH is greater than or equal to 7, 20 kg P/ha may be applied on soils at phosphorus",,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,16 Cereals,100,16-9,"Table 16-9: Annual maximum fertilization rates of P on cereal crops (kg/ha), as specified in",18,Index 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),1,,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),2,Soil P Index1,,Grain yield (t/ha)2,,,,,,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),3,,,6.5,7.52,8.52,9.52,10.52,11.52,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),4,,1,45,49,52,56,60,64,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),5,,2,35,39,42,46,50,54,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),6,,3,25,29,32,36,40,44,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),7,,4,03,03,03,03,03,03,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),8,,1. The table above shows thelevels of P for cereal crops based on soil P index and crop yield.,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),9,,2. Additional P can be applied on the basis of proof of higher grain achieved yields in anyone,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),10,,of the previous 3 years at 20% MC. An additional 3.8 kg P/ha for each extra one tonne,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),11,,above the base yield of 6.5t/hacan be applied.,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),12,,"3. Where pH is greater than or equal to 7, 20 kg P/ha may be applied on soils at phosphorus",,,,,,,,,,,,,,,,,,,,,,,,,,,
63,16 Cereals,100,16-10,Table 16-10: Available phosphorus advice for cereals based on crop yield (kg/ha),13,,index 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),1,,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),2,Soil K Index,,CROP1,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),3,,,Winter,Winter Barley2,Spring Barley2,,Winter Oats3,,Spring Oats3,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),4,,,Wheat2,Spring Wheat3,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),5,,1,140,130,,115,,160,,140,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),6,,2,125,115,,100,,145,,125,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),7,,3,110,100,,85,,130,,110,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),8,,4,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),9,,: 1. Assumed crop yields,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),10,,Winter wheat = 11 t/ha Spring wheat = 8.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),11,,Winter Barley =10 t/ha Spring Barley = 7.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),12,,Winter oats = 9.0 t/ha Spring Oats =7.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),13,,Rates above assume no release of K from the soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),14,,2. For winter wheat and barley crops increase or decrease K rate by 9.8 kg/ha per tonne,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),15,,increase or decrease in grain yield.,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),16,,3. For spring wheat and barley crops increase or decrease K rate by 11.4 kg/ha per tonne,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),17,,increase or decrease in grain yield.,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),18,,4. For oat crops increase or decrease K rate by 14.4 kg/ha per tonne increase or decrease in,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,16 Cereals,102,16-11,Table 16-11: Available K advice for cereals where straw is removed (kg/ha),19,,grain yield.,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),1,,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),2,Soil K Index,,CROP1,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),3,,,Winter Wheat2,Spring,Spring,Winter Oats2,,Spring Oats2,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),4,,,Winter Barley2,Wheat2,Barley2,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),5,,1,80,70,65,,75,,65,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),6,,2,65,55,50,,60,,50,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),7,,3,50,40,35,,45,,35,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),8,,4,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),9,,1. Assumed crop yields:,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),10,,Winter wheat = 11 t/ha Spring wheat = 8.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),11,,Winter Barley = 10 t/ha Spring Barley = 7.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),12,,Winter oats = 9.0 t/ha Spring Oats = 7.5 t/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),13,,Rates above assume no release of K from the soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),14,,"2. For wheat, barley and oat crops: increase or decrease K rate by 4.7 kg/ha per tonne",,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16 Cereals,103,16-12,Table 16-12: Available K advice for cereals where straw is not removed (kg/ha),15,,increase or decrease in grain yield.,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,17 Root Crops,105,16-13,Table 16-13: Available Mg for cereal crops (kg/ha),1,Table 16-13: Available Mg for cereal crops (kg/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,17 Root Crops,105,16-13,Table 16-13: Available Mg for cereal crops (kg/ha),2,Soil Mg Index,"Available Mg (kg/ha)1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,
66,17 Root Crops,105,16-13,Table 16-13: Available Mg for cereal crops (kg/ha),3,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,17 Root Crops,105,16-13,Table 16-13: Available Mg for cereal crops (kg/ha),4,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,17 Root Crops,105,16-13,Table 16-13: Available Mg for cereal crops (kg/ha),5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,17 Root Crops,105,16-13,Table 16-13: Available Mg for cereal crops (kg/ha),6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,17 Root Crops,105,16-13,Table 16-13: Available Mg for cereal crops (kg/ha),7,"Source (DEFRA, 2010)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,17 Root Crops,107,17-1,Table 17-1: Classification of varieties according to haulmlongevity1or maturity,1,Table 17-1: Classification of varieties according to haulmlongevity1or maturity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,17 Root Crops,107,17-1,Table 17-1: Classification of varieties according to haulmlongevity1or maturity,2,,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,17 Root Crops,107,17-1,Table 17-1: Classification of varieties according to haulmlongevity1or maturity,3,,1,2,,3,,4,,,,,,,,,,,,,,,,,,,,,,
67,17 Root Crops,107,17-1,Table 17-1: Classification of varieties according to haulmlongevity1or maturity,4,Determinate varieties,,Partially determinate,Intermediate varieties,,,,,,,,,,,,,,,,,,,,,,,,,
67,17 Root Crops,107,17-1,Table 17-1: Classification of varieties according to haulmlongevity1or maturity,5,,,varieties,,,,,,,,,,,,,,,,,,,,,,,,,,
67,17 Root Crops,107,17-1,Table 17-1: Classification of varieties according to haulmlongevity1or maturity,6,,Short haulm,Medium haulm,,Long haulm,,Very long haulm,,,,,,,,,,,,,,,,,,,,,,
67,17 Root Crops,107,17-1,Table 17-1: Classification of varieties according to haulmlongevity1or maturity,7,,longevity1,longevity1,,longevity1,,longevity1,,,,,,,,,,,,,,,,,,,,,,
67,17 Root Crops,107,17-1,Table 17-1: Classification of varieties according to haulmlongevity1or maturity,8,Premiere Home Guard,Premiere,British Queen,Rooster Maris Piper Golden Wonder Record Electra,Rooster,Markies Kerr’s Pink Cara,Markies,,,,,,,,,,,,,,,,,,,,,,
